size_sq_ft,propertyType,bedrooms,localityName,price,price_per_sqft
1550,Apartment,3,other,15000,9.67741935483871
600,Independent Floor,3,other,15000,25.0
1400,Apartment,3,other,14000,10.0
1400,Apartment,3,other,18000,12.857142857142858
1851,Apartment,3,Delhi Meerut Expressway,19500,10.53484602917342
1700,Apartment,3,Delhi Meerut Expressway,21000,12.352941176470589
400,Independent Floor,2,other,16000,40.0
1550,Apartment,3,other,32000,20.64516129032258
1700,Independent Floor,3,other,58000,34.11764705882353
900,Independent Floor,3,other,30000,33.333333333333336
750,Independent Floor,2,other,26000,34.666666666666664
900,Independent House,2,Poorvi Pitampura,55000,61.111111111111114
1350,Independent House,2,Poorvi Pitampura,70000,51.851851851851855
1350,Independent House,2,Poorvi Pitampura,90000,66.66666666666667
900,Independent House,2,Poorvi Pitampura,60000,66.66666666666667
1500,Apartment,3,other,25000,16.666666666666668
1750,Apartment,3,other,27000,15.428571428571429
1700,Apartment,3,other,350000,205.88235294117646
1600,Apartment,3,other,28000,17.5
900,Apartment,2,other,20000,22.22222222222222
1100,Apartment,2,other,7500,6.818181818181818
1150,Apartment,3,West End,25000,21.73913043478261
1050,Apartment,2,other,26000,24.761904761904763
900,Apartment,2,West End,16000,17.77777777777778
950,Apartment,2,West End,16000,16.842105263157894
1100,Apartment,3,West End,30000,27.272727272727273
800,Apartment,2,West End,22000,27.5
850,Apartment,2,West End,16000,18.823529411764707
1000,Apartment,2,West End,30000,30.0
1150,Apartment,3,West End,33000,28.695652173913043
901,Independent Floor,3,laxmi nagar,18000,19.97780244173141
600,Independent Floor,2,laxmi nagar,11000,18.333333333333332
600,Independent Floor,2,laxmi nagar,12000,20.0
900,Independent Floor,2,laxmi nagar,16000,17.77777777777778
900,Apartment,3,laxmi nagar,14000,15.555555555555555
600,Apartment,2,laxmi nagar,12000,20.0
2095,Apartment,3,other,21000,10.023866348448687
1250,Independent Floor,3,Abul Fazal Enclave Jamia Nagar,15000,12.0
990,Independent Floor,3,laxmi nagar,16500,16.666666666666668
1200,Apartment,2,Mayur Vihar Phase 2,18500,15.416666666666666
2000,Apartment,3,other,26000,13.0
900,Independent Floor,2,Prashant Vihar Sector 14,24500,27.22222222222222
850,Apartment,2,other,23000,27.058823529411764
900,Independent Floor,3,other,30000,33.333333333333336
750,Independent Floor,2,other,28000,37.333333333333336
651,Independent Floor,2,laxmi nagar,17000,26.113671274961597
2500,Independent Floor,4,other,60000,24.0
1200,Independent Floor,3,other,26000,21.666666666666668
2200,Apartment,3,other,25000,11.363636363636363
2925,Independent Floor,3,South Extension,125000,42.73504273504273
900,Independent Floor,2,other,25000,27.77777777777778
1500,Independent House,5,other,500000,333.3333333333333
651,Independent Floor,2,other,15000,23.04147465437788
651,Independent Floor,2,other,16000,24.577572964669738
900,Independent Floor,3,laxmi nagar,17000,18.88888888888889
630,Apartment,2,other,16000,25.396825396825395
900,Apartment,3,other,40000,44.44444444444444
1000,Independent Floor,3,laxmi nagar,20000,20.0
1000,Independent Floor,3,laxmi nagar,16000,16.0
550,Apartment,2,laxmi nagar,11000,20.0
1000,Apartment,3,laxmi nagar,16000,16.0
650,Apartment,2,laxmi nagar,12000,18.46153846153846
1000,Apartment,3,laxmi nagar,20000,20.0
2500,Independent Floor,2,Bank Enclave,26000,10.4
1800,Independent Floor,2,South Extension,25000,13.88888888888889
651,Independent Floor,2,other,16000,24.577572964669738
900,Independent Floor,3,Mangal Bazar Road,16000,17.77777777777778
750,Independent Floor,2,other,22000,29.333333333333332
1500,Independent House,3,other,15000,10.0
560,Independent Floor,2,Sector 6 Rohini,17000,30.357142857142858
651,Independent Floor,2,other,15000,23.04147465437788
900,Apartment,2,West End,18000,20.0
1200,Apartment,3,West End,26000,21.666666666666668
900,Apartment,2,West End,23000,25.555555555555557
1150,Apartment,3,West End,30000,26.08695652173913
950,Apartment,2,West End,18000,18.94736842105263
1200,Apartment,3,West End,22000,18.333333333333332
550,Apartment,2,GTB Nagar,12500,22.727272727272727
900,Apartment,2,other,26000,28.88888888888889
1100,Apartment,2,other,20000,18.181818181818183
600,Independent Floor,2,laxmi nagar,10000,16.666666666666668
650,Independent Floor,2,Abul Fazal Enclave Jamia Nagar,9000,13.846153846153847
1200,Independent Floor,3,Abul Fazal Enclave Jamia Nagar,14000,11.666666666666666
1050,Apartment,2,laxmi nagar,18000,17.142857142857142
700,Independent Floor,2,laxmi nagar,11000,15.714285714285714
778,Apartment,2,other,15000,19.28020565552699
651,Independent Floor,2,laxmi nagar,13500,20.737327188940093
2000,Apartment,3,other,35000,17.5
950,Independent Floor,3,laxmi nagar,20000,21.05263157894737
1100,Apartment,2,Mayur Vihar Phase 2,18500,16.818181818181817
600,Independent Floor,2,Sector 6 Rohini,16000,26.666666666666668
720,Independent Floor,2,Sector 6 Rohini,18000,25.0
540,Independent Floor,2,Sector-7 Rohini,18000,33.333333333333336
670,Independent Floor,2,other,16000,23.880597014925375
1200,Independent Floor,3,Jamia Nagar,18500,15.416666666666666
2100,Independent Floor,3,other,74000,35.23809523809524
2300,Independent Floor,4,other,15000,6.521739130434782
1400,Independent Floor,2,other,30000,21.428571428571427
580,Independent Floor,2,other,10000,17.24137931034483
900,Apartment,2,other,19000,21.11111111111111
680,Independent Floor,2,other,10500,15.441176470588236
650,Independent Floor,2,other,9500,14.615384615384615
625,Independent Floor,2,Sector 6 Rohini,16000,25.6
920,Independent Floor,3,other,15500,16.847826086956523
900,Independent Floor,3,laxmi nagar,13000,14.444444444444445
2000,Apartment,3,other,125000,62.5
1076,Independent Floor,3,other,16000,14.869888475836431
1100,Independent Floor,3,other,19000,17.272727272727273
540,Independent Floor,2,Mansa Ram Park,10000,18.51851851851852
950,Independent Floor,2,other,22000,23.157894736842106
1500,Apartment,2,other,23000,15.333333333333334
450,Independent Floor,2,Sector 6 Rohini,20000,44.44444444444444
603,Independent Floor,2,other,27000,44.776119402985074
720,Independent House,2,Dr Mukherjee Nagar West Bhai Parmanand Colony,22000,30.555555555555557
730,Independent Floor,2,laxmi nagar,15000,20.54794520547945
1900,Apartment,3,Sector-8 Dwarka,32000,16.842105263157894
900,Independent Floor,3,Chhattarpur Enclave Phase1,18000,20.0
1000,Apartment,2,Mayur Vihar Phase 2,20000,20.0
1100,Apartment,2,South Extension,40000,36.36363636363637
800,Apartment,2,South Extension,23000,28.75
1800,Apartment,2,South Extension,32000,17.77777777777778
650,Independent Floor,2,laxmi nagar,13500,20.76923076923077
750,Independent Floor,2,laxmi nagar,14000,18.666666666666668
630,Independent Floor,2,other,7000,11.11111111111111
1200,Apartment,3,Rohini Sector 9,33000,27.5
540,Independent Floor,2,Sector-7 Rohini,17000,31.48148148148148
500,Independent Floor,2,laxmi nagar,11000,22.0
550,Independent Floor,2,Abul Fazal Enclave Jamia Nagar,7000,12.727272727272727
700,Independent Floor,2,Abul Fazal Enclave Jamia Nagar,8000,11.428571428571429
950,Independent Floor,2,other,33000,34.73684210526316
1750,Apartment,2,other,34000,19.428571428571427
1400,Apartment,2,other,19500,13.928571428571429
1350,Apartment,3,Rohini Sector 9,35000,25.925925925925927
650,Independent Floor,2,Abul Fazal Enclave Jamia Nagar,9500,14.615384615384615
950,Independent Floor,2,Abul Fazal Enclave Jamia Nagar,15000,15.789473684210526
1100,Apartment,2,Khirki Extension,14000,12.727272727272727
900,Independent Floor,3,Govindpuri,14000,15.555555555555555
400,Independent Floor,2,Poorvi Pitampura,12500,31.25
750,Independent Floor,2,other,7500,10.0
1300,Apartment,3,other,15000,11.538461538461538
650,Independent House,2,other,8500,13.076923076923077
600,Independent Floor,2,Govindpuri,16000,26.666666666666668
900,Apartment,2,West End,56000,62.22222222222222
1150,Apartment,3,West End,14000,12.173913043478262
1100,Apartment,3,West End,21000,19.09090909090909
1100,Apartment,3,West End,23000,20.90909090909091
1150,Apartment,2,Rohini Sector 9,63000,54.78260869565217
950,Apartment,2,West End,14000,14.736842105263158
900,Apartment,2,West End,26000,28.88888888888889
1200,Apartment,3,West End,52000,43.333333333333336
950,Apartment,2,West End,19000,20.0
750,Independent Floor,2,Abul Fazal Enclave Jamia Nagar,12000,16.0
600,Independent Floor,2,Bharat Vihar,8000,13.333333333333334
891,Independent Floor,3,other,18000,20.2020202020202
651,Independent Floor,2,Mangal Bazar Road,15000,23.04147465437788
1000,Independent Floor,2,other,18000,18.0
1450,Independent House,2,other,20000,13.793103448275861
1000,Independent House,2,other,25000,25.0
1000,Independent Floor,4,other,35000,35.0
1557,Independent House,2,other,24000,15.414258188824663
1100,Independent House,2,other,20000,18.181818181818183
950,Independent Floor,3,other,14000,14.736842105263158
700,Independent Floor,2,other,21000,30.0
2475,Apartment,3,other,40000,16.161616161616163
700,Independent Floor,2,other,9500,13.571428571428571
1500,Apartment,2,other,15000,10.0
500,Independent House,2,other,6000,12.0
450,Independent Floor,2,other,9000,20.0
2000,Independent House,4,GTB Nagar,11000,5.5
1110,Independent Floor,3,laxmi nagar,13000,11.711711711711711
990,Apartment,3,other,280000,282.82828282828285
1800,Apartment,3,other,32000,17.77777777777778
1800,Apartment,3,other,50000,27.77777777777778
1800,Apartment,3,other,450000,250.0
1125,Apartment,3,other,300000,266.6666666666667
4500,Apartment,4,other,900000,200.0
800,Independent Floor,2,other,21000,26.25
970,Apartment,2,other,30000,30.927835051546392
3165,Apartment,4,other,65000,20.537124802527646
2000,Villa,3,Sector 15A,50000,25.0
3200,Villa,4,Sector 15A,75000,23.4375
451,Independent Floor,2,other,7500,16.62971175166297
1000,Independent House,3,other,9000,9.0
490,Independent Floor,2,Govindpuri,12000,24.489795918367346
810,Apartment,2,other,45000,55.55555555555556
2130,Apartment,3,other,34000,15.96244131455399
900,Independent Floor,2,other,18000,20.0
1870,Apartment,3,other,40000,21.390374331550802
1101,Apartment,3,Delhi Meerut Expressway,23000,20.89009990917348
400,Apartment,2,other,20000,50.0
1100,Apartment,2,Delhi Meerut Expressway,21000,19.09090909090909
3625,Apartment,5,other,80000,22.06896551724138
600,Independent Floor,2,laxmi nagar,16000,26.666666666666668
1600,Independent Floor,3,other,36000,22.5
1800,Independent Floor,3,other,35000,19.444444444444443
900,Independent Floor,2,other,15000,16.666666666666668
1100,Independent Floor,2,other,22500,20.454545454545453
1800,Independent Floor,3,other,35000,19.444444444444443
2250,Independent Floor,4,other,60000,26.666666666666668
1350,Independent Floor,2,other,28000,20.74074074074074
1100,Independent Floor,3,other,25000,22.727272727272727
800,Independent Floor,2,other,14000,17.5
3200,Independent Floor,4,other,65000,20.3125
1000,Independent Floor,4,other,80000,80.0
700,Independent Floor,2,other,20000,28.571428571428573
600,Independent Floor,3,other,40000,66.66666666666667
1500,Independent Floor,3,other,30000,20.0
1000,Independent Floor,2,other,20000,20.0
3000,Apartment,3,Sector 15A,60000,20.0
1800,Independent Floor,4,other,125000,69.44444444444444
476,Independent Floor,2,other,12000,25.210084033613445
1200,Independent Floor,3,Chattarpur Enclave Phase 2,25000,20.833333333333332
800,Apartment,3,other,12000,15.0
1250,Apartment,2,Sector-18 Dwarka,25000,20.0
1150,Apartment,2,vikaspuri,28000,24.347826086956523
2200,Apartment,3,other,25000,11.363636363636363
1600,Apartment,3,other,20000,12.5
2000,Apartment,3,other,17500,8.75
2000,Apartment,3,other,16000,8.0
1751,Apartment,3,other,14000,7.99543118218161
2000,Apartment,3,other,16000,8.0
2200,Apartment,3,other,16000,7.2727272727272725
2038,Apartment,2,other,57000,27.968596663395484
600,Independent Floor,3,other,37000,61.666666666666664
2000,Apartment,3,Sector 15A,55000,27.5
1080,Apartment,2,other,9500,8.796296296296296
1080,Apartment,2,other,9500,8.796296296296296
1250,Apartment,2,other,21000,16.8
1000,Apartment,2,other,22000,22.0
1650,Apartment,3,Sector-18 Dwarka,26000,15.757575757575758
3500,Villa,5,Sector 15A,80000,22.857142857142858
1800,Independent Floor,2,Sector 15A,25000,13.88888888888889
1800,Independent Floor,3,Sector 15A,25000,13.88888888888889
1800,Apartment,3,Sector 15A,45000,25.0
3000,Villa,3,other,45000,15.0
4000,Villa,4,Sector 15A,70000,17.5
1600,Villa,3,Sector 15A,45000,28.125
6000,Villa,4,other,110000,18.333333333333332
3800,Villa,4,Sector 15A,75000,19.736842105263158
3625,Apartment,5,other,55000,15.172413793103448
3000,Apartment,4,other,50000,16.666666666666668
2500,Apartment,3,Sector 15A,55000,22.0
800,Apartment,2,other,14000,17.5
890,Independent Floor,2,SULTANPUR,12000,13.48314606741573
1500,Independent Floor,3,Bharat Vihar,20000,13.333333333333334
3500,Apartment,4,Sector-18 Dwarka,60000,17.142857142857142
600,Independent Floor,2,Mansa Ram Park,11000,18.333333333333332
1100,Apartment,2,vikaspuri,22000,20.0
2900,Independent Floor,4,Neeti Bagh,147900,51.0
1125,Independent Floor,2,vikaspuri,18000,16.0
900,Apartment,2,other,18000,20.0
700,Independent Floor,2,other,15000,21.428571428571427
810,Independent Floor,2,Khirki Extension,20000,24.691358024691358
1800,Independent House,3,other,25000,13.88888888888889
3600,Independent Floor,4,other,330000,91.66666666666667
1800,Independent Floor,2,vikaspuri,28000,15.555555555555555
1000,Independent Floor,3,Sector-7 Rohini,19000,19.0
1400,Independent Floor,2,DLF Phase 5,30000,21.428571428571427
3000,Villa,4,other,400000,133.33333333333334
2000,Apartment,3,DLF Phase 5,90000,45.0
900,Apartment,2,vikaspuri,20000,22.22222222222222
2000,Independent Floor,3,Delhi Meerut Expressway,45000,22.5
3000,Apartment,3,Sector 15A,55000,18.333333333333332
3800,Independent Floor,4,Sector 15A,90000,23.68421052631579
1800,Independent Floor,3,Sector 15A,40000,22.22222222222222
2700,Independent Floor,3,Delhi Meerut Expressway,45000,16.666666666666668
400,Independent House,2,other,12000,30.0
600,Independent Floor,2,Govindpuri,10200,17.0
1440,Independent Floor,3,Chittaranjan Park,48000,33.333333333333336
1440,Independent Floor,3,Chittaranjan Park,50000,34.72222222222222
1150,Independent Floor,2,other,25000,21.73913043478261
1440,Independent Floor,3,Chittaranjan Park,60000,41.666666666666664
1800,Independent Floor,3,other,70000,38.888888888888886
750,Independent Floor,2,Aya Nagar,8000,10.666666666666666
3500,Independent Floor,5,other,150000,42.857142857142854
1600,Independent Floor,3,other,35000,21.875
2000,Independent Floor,3,other,60000,30.0
810,Apartment,3,Mansa Ram Park,13000,16.049382716049383
900,Independent Floor,2,Govindpuri,11000,12.222222222222221
700,Independent Floor,2,Govindpuri,12000,17.142857142857142
1100,Independent Floor,2,Chittaranjan Park,45000,40.90909090909091
1750,Apartment,3,vikaspuri,25000,14.285714285714286
900,Independent Floor,3,Govindpuri,28000,31.11111111111111
850,Independent Floor,3,laxmi nagar,3500,4.117647058823529
1250,Apartment,2,other,12500,10.0
1730,Apartment,3,other,11000,6.358381502890174
1100,Independent Floor,2,other,17000,15.454545454545455
1500,Independent House,3,Sector 6 Rohini,26000,17.333333333333332
800,Independent House,2,other,15000,18.75
1200,Independent Floor,3,other,15000,12.5
620,Apartment,2,Govindpuri,14000,22.580645161290324
620,Apartment,2,Govindpuri,14000,22.580645161290324
900,Apartment,3,Govindpuri,18000,20.0
700,Apartment,2,Govindpuri,12500,17.857142857142858
675,Apartment,2,Govindpuri,12000,17.77777777777778
750,Independent Floor,2,other,12000,16.0
1500,Independent Floor,3,Khirki Extension,26000,17.333333333333332
1900,Apartment,3,Sector-18 Dwarka,31000,16.31578947368421
1150,Independent Floor,2,Chittaranjan Park,38000,33.04347826086956
900,Independent House,2,other,8000,8.88888888888889
1000,Independent Floor,3,other,8000,8.0
2000,Independent Floor,3,other,50000,25.0
1200,Apartment,2,other,7000,5.833333333333333
720,Independent Floor,2,vikaspuri,21000,29.166666666666668
1305,Independent House,4,other,13000,9.96168582375479
1200,Apartment,2,other,18000,15.0
1700,Apartment,2,other,16000,9.411764705882353
450,Independent Floor,2,laxmi nagar,10000,22.22222222222222
870,Independent Floor,3,Govindpuri,18000,20.689655172413794
720,Apartment,2,SULTANPUR,15000,20.833333333333332
700,Independent Floor,2,Govindpuri,12000,17.142857142857142
1910,Apartment,3,Sector-18 Dwarka,35000,18.32460732984293
900,Independent House,2,laxmi nagar,15000,16.666666666666668
1125,Independent Floor,3,vikaspuri,30000,26.666666666666668
1500,Apartment,3,other,35000,23.333333333333332
900,Independent Floor,2,other,25000,27.77777777777778
713,Independent Floor,2,laxmi nagar,20000,28.050490883590463
850,Independent Floor,2,other,20000,23.529411764705884
540,Independent House,2,other,7000,12.962962962962964
600,Independent Floor,2,other,15000,25.0
1600,Apartment,4,Rohini Sector 9,45000,28.125
